global_time,timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2),Load sensor value (3)
1694006645.4885578,2041968192.0,319.0,308.0,484.0
1694006645.4890883,2041970372.0,325.0,335.0,484.0
1694006645.4896152,2041972548.0,329.0,357.0,482.0
1694006645.4896152,2041974732.0,332.0,360.0,483.0
1694006645.4901378,2041976908.0,333.0,351.0,484.0
1694006645.490669,2041979088.0,328.0,329.0,483.0
1694006645.4911966,2041981276.0,323.0,307.0,482.0
1694006645.4911966,2041983448.0,320.0,290.0,484.0
1694006645.4917226,2041985628.0,317.0,290.0,481.0
1694006645.4922576,2041987808.0,318.0,306.0,486.0
1694006645.4922576,2041989988.0,323.0,330.0,487.0
1694006645.4927921,2041992168.0,331.0,353.0,484.0
1694006645.4933286,2041994348.0,332.0,361.0,486.0
1694006645.4933286,2041996528.0,332.0,353.0,485.0
1694006645.4938636,2041998708.0,330.0,338.0,484.0
1694006645.4943938,2042000888.0,323.0,315.0,484.0
1694006645.4943938,2042003068.0,323.0,297.0,484.0
1694006645.4950695,2042005244.0,315.0,289.0,480.0
1694006645.4955757,2042007428.0,319.0,299.0,480.0
1694006645.5482311,2042009612.0,324.0,327.0,480.0
1694006645.5487518,2042011784.0,327.0,346.0,480.0
1694006645.549272,2042013964.0,332.0,361.0,478.0
1694006645.5497918,2042016144.0,332.0,358.0,479.0
1694006645.5497918,2042018324.0,331.0,339.0,481.0
1694006645.5503178,2042020504.0,325.0,312.0,476.0
1694006645.5508387,2042022684.0,321.0,298.0,481.0
1694006645.5513635,2042024864.0,318.0,290.0,477.0
1694006645.5518835,2042027044.0,317.0,298.0,477.0
1694006645.5518835,2042029224.0,319.0,317.0,480.0
1694006645.5524154,2042031404.0,326.0,344.0,479.0
1694006645.5529425,2042033580.0,330.0,364.0,477.0
1694006645.5534482,2042035760.0,333.0,361.0,479.0
1694006645.553468,2042037940.0,331.0,341.0,481.0
1694006645.5539906,2042040120.0,327.0,319.0,478.0
1694006645.5539906,2042042300.0,325.0,305.0,476.0
1694006645.5545125,2042044480.0,318.0,286.0,481.0
1694006645.5550413,2042046660.0,316.0,294.0,476.0
1694006645.5550413,2042048840.0,319.0,309.0,478.0
1694006645.5555713,2042051020.0,326.0,334.0,480.0
1694006645.5562143,2042053200.0,331.0,360.0,477.0
1694006645.55674,2042055380.0,332.0,364.0,481.0
1694006645.55674,2042057560.0,333.0,350.0,480.0
1694006645.5572736,2042059736.0,329.0,328.0,479.0
1694006645.5577955,2042061916.0,323.0,304.0,477.0
1694006645.5583181,2042064104.0,320.0,294.0,480.0
1694006645.5583181,2042066284.0,318.0,295.0,478.0
1694006645.5588408,2042068456.0,319.0,309.0,476.0
1694006645.559366,2042070636.0,322.0,330.0,480.0
1694006645.559366,2042072816.0,329.0,343.0,478.0
1694006645.6076682,2042074996.0,333.0,364.0,476.0
1694006645.6081948,2042077176.0,332.0,357.0,476.0
1694006645.6087205,2042079356.0,330.0,336.0,479.0
1694006645.6092646,2042081536.0,325.0,313.0,477.0
1694006645.6097956,2042083716.0,317.0,293.0,476.0
1694006645.6097956,2042085892.0,321.0,295.0,478.0
1694006645.6103222,2042088076.0,319.0,303.0,478.0
1694006645.6108491,2042090256.0,320.0,322.0,476.0
1694006645.6108491,2042092432.0,326.0,346.0,480.0
1694006645.6113756,2042094612.0,334.0,361.0,478.0
1694006645.611904,2042096792.0,334.0,356.0,477.0
1694006645.611904,2042098972.0,332.0,342.0,481.0
1694006645.6125548,2042101152.0,324.0,315.0,477.0
1694006645.6130843,2042103332.0,321.0,296.0,477.0
1694006645.6136172,2042105512.0,318.0,288.0,458.0
1694006645.6136172,2042107692.0,319.0,300.0,460.0
1694006645.6141467,2042109872.0,321.0,317.0,459.0
1694006645.6146748,2042112052.0,327.0,346.0,461.0
1694006645.6151953,2042114232.0,333.0,363.0,459.0
1694006645.6151953,2042116408.0,330.0,358.0,458.0
1694006645.6157272,2042118592.0,334.0,343.0,461.0
1694006645.6162658,2042120768.0,323.0,320.0,462.0
1694006645.6167927,2042122948.0,321.0,300.0,458.0
1694006645.6167927,2042125128.0,318.0,284.0,461.0
1694006645.6173203,2042127308.0,319.0,295.0,460.0
1694006645.6179295,2042129488.0,319.0,314.0,459.0
1694006645.6179736,2042131668.0,325.0,340.0,460.0
1694006645.6716113,2042133856.0,330.0,355.0,461.0
1694006645.6721427,2042136028.0,333.0,360.0,460.0
1694006645.672675,2042138208.0,333.0,353.0,459.0
1694006645.6731951,2042140388.0,328.0,329.0,460.0
1694006645.6731951,2042142568.0,324.0,307.0,460.0
1694006645.6737206,2042144744.0,320.0,290.0,458.0
1694006645.674241,2042146924.0,317.0,290.0,458.0
1694006645.674241,2042149108.0,319.0,309.0,459.0
1694006645.6747653,2042151284.0,324.0,335.0,459.0
1694006645.675285,2042153464.0,327.0,350.0,459.0
1694006645.675285,2042155644.0,331.0,362.0,461.0
1694006645.6758094,2042157824.0,335.0,354.0,462.0
1694006645.6763363,2042160004.0,328.0,331.0,458.0
1694006645.6763363,2042162188.0,324.0,312.0,459.0
1694006645.6768577,2042164364.0,321.0,296.0,459.0
1694006645.67738,2042166544.0,317.0,291.0,461.0
1694006645.6779082,2042168724.0,317.0,298.0,458.0
1694006645.6784422,2042170904.0,325.0,324.0,462.0
1694006645.6790476,2042173080.0,326.0,350.0,459.0
1694006645.6795766,2042175260.0,331.0,362.0,461.0
1694006645.6795766,2042177440.0,333.0,360.0,458.0
1694006645.6801002,2042179620.0,328.0,337.0,461.0
1694006645.6806257,2042181800.0,329.0,311.0,460.0
1694006645.6816797,2042183980.0,320.0,298.0,461.0
1694006645.6816797,2042186160.0,320.0,290.0,460.0
1694006645.6822026,2042188340.0,315.0,301.0,462.0
1694006645.6827378,2042190520.0,321.0,320.0,457.0
1694006645.6832578,2042192700.0,328.0,341.0,459.0
1694006645.6832578,2042194880.0,331.0,363.0,459.0
1694006645.6837811,2042197060.0,331.0,357.0,461.0
1694006645.7355015,2042199240.0,330.0,336.0,458.0
1694006645.7360227,2042201416.0,327.0,324.0,461.0
1694006645.7365448,2042203600.0,323.0,310.0,462.0
1694006645.73707,2042205776.0,320.0,292.0,421.0
1694006645.7375746,2042207956.0,317.0,290.0,420.0
1694006645.737593,2042210136.0,321.0,312.0,425.0
1694006645.7381175,2042212316.0,325.0,334.0,422.0
1694006645.7386396,2042214496.0,328.0,354.0,421.0
1694006645.7386396,2042216684.0,333.0,363.0,425.0
1694006645.7391658,2042218864.0,334.0,349.0,421.0
1694006645.7396712,2042221036.0,328.0,327.0,419.0
1694006645.739691,2042223212.0,324.0,313.0,423.0
1694006645.740294,2042225396.0,318.0,284.0,425.0
1694006645.740294,2042227576.0,315.0,286.0,421.0
1694006645.7408261,2042229752.0,321.0,316.0,423.0
1694006645.7413483,2042231932.0,324.0,332.0,425.0
1694006645.7413483,2042234112.0,327.0,347.0,422.0
1694006645.7418773,2042236292.0,333.0,361.0,425.0
1694006645.742402,2042238472.0,338.0,355.0,422.0
1694006645.742402,2042240652.0,325.0,347.0,422.0
1694006645.7429278,2042242832.0,324.0,315.0,421.0
1694006645.7434585,2042245012.0,320.0,287.0,425.0
1694006645.743982,2042247192.0,316.0,283.0,420.0
1694006645.7445178,2042249372.0,318.0,295.0,421.0
1694006645.7450466,2042251552.0,323.0,329.0,424.0
1694006645.7450466,2042253728.0,328.0,348.0,425.0
1694006645.7455745,2042255912.0,332.0,360.0,421.0
1694006645.746099,2042258088.0,335.0,362.0,424.0
1694006645.746632,2042260268.0,332.0,341.0,423.0
1694006645.7953591,2042262448.0,323.0,312.0,423.0
1694006645.7959015,2042264628.0,323.0,303.0,424.0
1694006645.7964156,2042266808.0,314.0,290.0,425.0
1694006645.7964156,2042268988.0,318.0,299.0,421.0
1694006645.7969368,2042271168.0,323.0,315.0,424.0
1694006645.7974641,2042273348.0,327.0,345.0,421.0
1694006645.7974641,2042275528.0,332.0,365.0,422.0
1694006645.7979877,2042277708.0,332.0,358.0,422.0
1694006645.7985168,2042279888.0,330.0,341.0,425.0
1694006645.7985168,2042282068.0,329.0,321.0,422.0
1694006645.799039,2042284248.0,319.0,302.0,421.0
1694006645.7995667,2042286432.0,318.0,288.0,420.0
1694006645.8000953,2042288604.0,315.0,294.0,425.0
1694006645.8000953,2042290784.0,322.0,314.0,422.0
1694006645.8006182,2042292964.0,323.0,338.0,423.0
1694006645.801137,2042295144.0,330.0,360.0,422.0
1694006645.801137,2042297324.0,334.0,360.0,424.0
1694006645.8017685,2042299512.0,333.0,349.0,421.0
1694006645.8022935,2042301684.0,329.0,326.0,425.0
1694006645.802818,2042303864.0,322.0,312.0,422.0
1694006645.802818,2042306044.0,318.0,292.0,391.0
1694006645.803338,2042308224.0,317.0,289.0,390.0
1694006645.8038628,2042310404.0,320.0,301.0,388.0
1694006645.8038628,2042312584.0,323.0,328.0,388.0
1694006645.804383,2042314768.0,329.0,356.0,389.0
1694006645.804911,2042316940.0,330.0,361.0,388.0
1694006645.804911,2042319120.0,333.0,357.0,390.0
1694006645.805432,2042321300.0,330.0,333.0,390.0
1694006645.859549,2042323480.0,328.0,313.0,388.0
1694006645.8605824,2042325660.0,317.0,292.0,387.0
1694006645.8606172,2042327840.0,316.0,291.0,391.0
1694006645.8611405,2042330020.0,319.0,303.0,391.0
1694006645.8616629,2042332200.0,323.0,325.0,388.0
1694006645.8621862,2042334380.0,331.0,356.0,390.0
1694006645.862785,2042336560.0,332.0,363.0,390.0
1694006645.862785,2042338736.0,330.0,350.0,389.0
1694006645.863321,2042340920.0,330.0,343.0,390.0
1694006645.8638604,2042343096.0,326.0,312.0,388.0
1694006645.864389,2042345276.0,321.0,292.0,387.0
1694006645.864389,2042347456.0,319.0,292.0,390.0
1694006645.8649166,2042349636.0,319.0,303.0,390.0
1694006645.8654373,2042351816.0,321.0,322.0,388.0
1694006645.8654373,2042353996.0,327.0,346.0,389.0
1694006645.8659625,2042356176.0,332.0,364.0,391.0
1694006645.8664832,2042358356.0,326.0,363.0,388.0
1694006645.8670075,2042360536.0,332.0,343.0,389.0
1694006645.8675268,2042362716.0,326.0,316.0,389.0
1694006645.8680315,2042364896.0,320.0,290.0,390.0
1694006645.8680496,2042367076.0,318.0,294.0,389.0
1694006645.8685782,2042369260.0,318.0,293.0,389.0
1694006645.8690832,2042371440.0,320.0,317.0,391.0
1694006645.869102,2042373612.0,326.0,341.0,387.0
1694006645.869623,2042375792.0,331.0,358.0,389.0
1694006645.8701434,2042377972.0,333.0,360.0,390.0
1694006645.8701434,2042380152.0,330.0,343.0,388.0
1694006645.8706725,2042382332.0,329.0,326.0,391.0
1694006645.8711917,2042384512.0,323.0,303.0,391.0
1694006645.871716,2042386692.0,318.0,288.0,388.0
1694006645.9232674,2042388872.0,320.0,303.0,390.0
1694006645.9239516,2042391052.0,319.0,309.0,390.0
1694006645.9244843,2042393228.0,324.0,336.0,389.0
1694006645.9250195,2042395412.0,329.0,347.0,389.0
1694006645.925532,2042397588.0,330.0,357.0,390.0
1694006645.925532,2042399768.0,332.0,354.0,388.0
1694006645.926082,2042401948.0,329.0,334.0,389.0
1694006645.926619,2042404128.0,325.0,310.0,371.0
1694006645.9271498,2042406308.0,320.0,291.0,369.0
1694006645.927679,2042408488.0,317.0,289.0,368.0
1694006645.927679,2042410668.0,317.0,305.0,369.0
1694006645.9282088,2042412848.0,324.0,328.0,368.0
1694006645.9287364,2042415028.0,330.0,353.0,367.0
1694006645.9287364,2042417208.0,331.0,364.0,370.0
1694006645.9292626,2042419388.0,334.0,352.0,369.0
1694006645.9297884,2042421568.0,330.0,344.0,369.0
1694006645.9297884,2042423748.0,324.0,309.0,369.0
1694006645.9303155,2042425924.0,321.0,297.0,370.0
1694006645.9308429,2042428104.0,313.0,289.0,369.0
1694006645.9308429,2042430284.0,316.0,294.0,371.0
1694006645.9313731,2042432464.0,324.0,327.0,371.0
1694006645.931896,2042434644.0,327.0,350.0,367.0
1694006645.932426,2042436824.0,330.0,357.0,369.0
1694006645.932426,2042439012.0,330.0,350.0,369.0
1694006645.9329503,2042441184.0,333.0,347.0,370.0
1694006645.9334838,2042443364.0,327.0,315.0,371.0
1694006645.934016,2042445544.0,322.0,306.0,370.0
1694006645.934016,2042447724.0,318.0,293.0,371.0
1694006645.9345481,2042449900.0,317.0,292.0,368.0
1694006645.9836092,2042452088.0,321.0,318.0,370.0
1694006645.9841392,2042454264.0,325.0,341.0,371.0
1694006645.984667,2042456440.0,334.0,354.0,369.0
1694006645.9852889,2042458620.0,334.0,363.0,368.0
1694006645.9852889,2042460800.0,329.0,349.0,369.0
1694006645.9858153,2042462980.0,326.0,323.0,369.0
1694006645.9863415,2042465160.0,322.0,303.0,368.0
1694006645.9868755,2042467344.0,319.0,291.0,369.0
1694006645.9868755,2042469520.0,316.0,292.0,369.0
1694006645.9873986,2042471700.0,322.0,301.0,368.0
1694006645.987932,2042473880.0,325.0,338.0,370.0
1694006645.988462,2042476060.0,330.0,356.0,370.0
1694006645.9889863,2042478240.0,332.0,365.0,371.0
1694006645.9895024,2042480416.0,334.0,355.0,368.0
1694006645.9895535,2042482596.0,329.0,327.0,368.0
1694006645.990084,2042484776.0,324.0,306.0,369.0
1694006645.990084,2042486956.0,321.0,297.0,370.0
1694006645.9906073,2042489136.0,315.0,286.0,368.0
1694006645.991132,2042491316.0,319.0,306.0,370.0
1694006645.9916363,2042493496.0,324.0,334.0,369.0
1694006645.9916556,2042495676.0,328.0,347.0,368.0
1694006645.9921765,2042497856.0,331.0,358.0,369.0
1694006645.9921765,2042500036.0,333.0,357.0,368.0
1694006645.9926999,2042502216.0,329.0,339.0,370.0
1694006645.9932761,2042504396.0,325.0,312.0,349.0
1694006645.9932761,2042506572.0,322.0,299.0,351.0
1694006645.9938033,2042508756.0,318.0,289.0,350.0
1694006645.9943318,2042510936.0,318.0,296.0,349.0
1694006646.0468779,2042513112.0,323.0,326.0,349.0
1694006646.0474122,2042515292.0,330.0,347.0,352.0
1694006646.0479412,2042517472.0,331.0,360.0,352.0
1694006646.0484715,2042519652.0,333.0,362.0,351.0
1694006646.048993,2042521836.0,330.0,338.0,351.0
1694006646.048993,2042524016.0,326.0,316.0,349.0
1694006646.0495193,2042526192.0,320.0,298.0,350.0
1694006646.0500386,2042528372.0,318.0,291.0,352.0
1694006646.0500386,2042530552.0,319.0,299.0,351.0
1694006646.050562,2042532728.0,320.0,316.0,349.0
1694006646.0510917,2042534908.0,325.0,340.0,351.0
1694006646.0510917,2042537092.0,333.0,356.0,351.0
1694006646.0516188,2042539272.0,332.0,360.0,349.0
1694006646.052192,2042541448.0,332.0,347.0,351.0
1694006646.052192,2042543628.0,328.0,324.0,351.0
1694006646.0527296,2042545808.0,323.0,305.0,351.0
1694006646.053265,2042547988.0,316.0,292.0,351.0
1694006646.053265,2042550168.0,318.0,293.0,348.0
1694006646.0537915,2042552348.0,325.0,310.0,350.0
1694006646.0543158,2042554528.0,327.0,337.0,352.0
1694006646.0548384,2042556708.0,329.0,352.0,349.0
1694006646.0553696,2042558888.0,330.0,362.0,348.0
1694006646.0558918,2042561064.0,326.0,355.0,351.0
1694006646.0564222,2042563248.0,339.0,332.0,350.0
1694006646.0564222,2042565424.0,314.0,307.0,350.0
1694006646.0569484,2042567604.0,319.0,293.0,350.0
1694006646.0574758,2042569784.0,318.0,291.0,351.0
1694006646.0574758,2042571964.0,321.0,304.0,351.0
1694006646.058005,2042574144.0,324.0,329.0,350.0
1694006646.1080627,2042576324.0,328.0,350.0,350.0
1694006646.109133,2042578504.0,333.0,363.0,351.0
1694006646.1101835,2042580684.0,336.0,355.0,350.0
1694006646.1101835,2042582864.0,332.0,338.0,349.0
1694006646.1107125,2042585044.0,317.0,308.0,350.0
1694006646.111225,2042587224.0,320.0,297.0,349.0
1694006646.111225,2042589400.0,317.0,290.0,348.0
1694006646.111746,2042591592.0,324.0,301.0,349.0
1694006646.112271,2042593760.0,323.0,323.0,349.0
1694006646.112271,2042595940.0,323.0,347.0,351.0
1694006646.1127956,2042598120.0,331.0,360.0,349.0
1694006646.113323,2042600300.0,334.0,357.0,351.0
1694006646.113323,2042602480.0,336.0,342.0,350.0
1694006646.1138465,2042604664.0,318.0,317.0,338.0
1694006646.1143699,2042606840.0,327.0,298.0,338.0
1694006646.1143699,2042609020.0,314.0,291.0,337.0
1694006646.1148891,2042611200.0,325.0,297.0,338.0
1694006646.1154118,2042613380.0,304.0,318.0,340.0
1694006646.1154118,2042615560.0,327.0,339.0,339.0
1694006646.1159432,2042617740.0,332.0,358.0,339.0
1694006646.116471,2042619920.0,329.0,361.0,338.0
1694006646.116471,2042622096.0,331.0,346.0,338.0
1694006646.1169934,2042624276.0,332.0,323.0,340.0
1694006646.117517,2042626456.0,324.0,303.0,338.0
1694006646.1180346,2042628636.0,326.0,289.0,337.0
1694006646.1180346,2042630816.0,306.0,294.0,339.0
1694006646.1185653,2042632996.0,316.0,312.0,339.0
1694006646.1190934,2042635176.0,328.0,337.0,339.0
1694006646.1699383,2042637356.0,329.0,356.0,340.0
1694006646.1704617,2042639536.0,331.0,361.0,338.0
1694006646.1709874,2042641716.0,336.0,351.0,338.0
1694006646.1715155,2042643896.0,328.0,330.0,340.0
1694006646.1720386,2042646076.0,317.0,311.0,338.0
1694006646.1720386,2042648252.0,319.0,291.0,338.0
1694006646.1725657,2042650432.0,320.0,290.0,338.0
1694006646.1730862,2042652612.0,325.0,303.0,339.0
1694006646.1730862,2042654792.0,319.0,329.0,338.0
1694006646.1736076,2042656972.0,333.0,351.0,340.0
1694006646.1741347,2042659152.0,330.0,360.0,338.0
1694006646.1746612,2042661332.0,325.0,356.0,338.0
1694006646.175196,2042663512.0,341.0,336.0,340.0
1694006646.175196,2042665692.0,317.0,314.0,339.0
1694006646.175728,2042667872.0,319.0,295.0,337.0
1694006646.1762576,2042670052.0,317.0,289.0,341.0
1694006646.1762576,2042672232.0,299.0,302.0,339.0
1694006646.1767795,2042674412.0,335.0,323.0,338.0
1694006646.1773021,2042676592.0,337.0,346.0,340.0
1694006646.177808,2042678772.0,333.0,361.0,340.0
1694006646.1778255,2042680948.0,339.0,358.0,339.0
1694006646.1783493,2042683128.0,326.0,342.0,339.0
1694006646.178856,2042685308.0,323.0,318.0,339.0
1694006646.1788766,2042687496.0,326.0,298.0,338.0
1694006646.1794007,2042689668.0,316.0,290.0,339.0
1694006646.1799285,2042691848.0,334.0,297.0,338.0
1694006646.1799285,2042694028.0,306.0,317.0,336.0
1694006646.1804495,2042696208.0,325.0,341.0,340.0
1694006646.1809719,2042698388.0,334.0,358.0,338.0
1694006646.2339275,2042700568.0,337.0,360.0,337.0
1694006646.234455,2042702744.0,333.0,347.0,340.0
1694006646.2349794,2042704924.0,312.0,323.0,342.0
1694006646.2349794,2042707104.0,335.0,303.0,339.0
1694006646.235502,2042709288.0,324.0,291.0,342.0
1694006646.2360306,2042711464.0,300.0,295.0,342.0
1694006646.2365487,2042713644.0,322.0,312.0,342.0
1694006646.2365487,2042715824.0,345.0,338.0,341.0
1694006646.2370813,2042718004.0,320.0,356.0,342.0
1694006646.2376034,2042720184.0,345.0,360.0,340.0
1694006646.238133,2042722364.0,338.0,350.0,341.0
1694006646.2386575,2042724544.0,322.0,328.0,343.0
1694006646.2386575,2042726724.0,325.0,306.0,340.0
1694006646.239172,2042728900.0,310.0,291.0,341.0
1694006646.239716,2042731084.0,315.0,290.0,344.0
1694006646.2402387,2042733264.0,315.0,306.0,340.0
1694006646.2402387,2042735440.0,330.0,332.0,342.0
1694006646.2407627,2042737620.0,334.0,353.0,343.0
1694006646.2412918,2042739800.0,328.0,361.0,343.0
1694006646.2418125,2042741980.0,340.0,354.0,341.0
1694006646.2423425,2042744168.0,334.0,335.0,342.0
1694006646.242867,2042746340.0,323.0,309.0,339.0
1694006646.242867,2042748520.0,311.0,295.0,341.0
1694006646.2433913,2042750700.0,317.0,290.0,342.0
1694006646.2439122,2042752880.0,320.0,302.0,341.0
1694006646.2439122,2042755056.0,326.0,327.0,341.0
1694006646.2444358,2042757240.0,310.0,350.0,343.0
1694006646.2449641,2042759420.0,342.0,359.0,340.0
1694006646.2449641,2042761596.0,354.0,356.0,342.0
1694006646.2973797,2042763776.0,335.0,339.0,343.0
1694006646.2978985,2042765956.0,310.0,312.0,342.0
1694006646.298423,2042768136.0,338.0,296.0,341.0
1694006646.298423,2042770316.0,299.0,291.0,343.0
1694006646.2989514,2042772496.0,305.0,301.0,341.0
1694006646.2994807,2042774676.0,310.0,322.0,342.0
1694006646.2999935,2042776856.0,323.0,342.0,343.0
1694006646.2999935,2042779036.0,355.0,357.0,341.0
1694006646.300516,2042781216.0,298.0,358.0,340.0
1694006646.3010392,2042783396.0,330.0,344.0,341.0
1694006646.3020854,2042785576.0,362.0,321.0,340.0
1694006646.3026154,2042787752.0,304.0,301.0,341.0
1694006646.3026154,2042789932.0,321.0,292.0,341.0
1694006646.3031368,2042792112.0,317.0,295.0,341.0
1694006646.3036606,2042794292.0,335.0,311.0,343.0
1694006646.3036606,2042796472.0,318.0,337.0,342.0
1694006646.304185,2042798652.0,321.0,357.0,339.0
1694006646.3047104,2042800832.0,335.0,363.0,343.0
1694006646.3047104,2042803012.0,309.0,352.0,372.0
1694006646.3052335,2042805192.0,352.0,326.0,373.0
1694006646.3057392,2042807372.0,334.0,304.0,374.0
1694006646.305906,2042809552.0,321.0,290.0,373.0
1694006646.3064334,2042811740.0,348.0,294.0,371.0
1694006646.3069594,2042813908.0,284.0,308.0,374.0
1694006646.3069594,2042816088.0,266.0,331.0,372.0
1694006646.3074906,2042818268.0,329.0,350.0,373.0
1694006646.3080237,2042820448.0,349.0,361.0,374.0
1694006646.308551,2042822628.0,341.0,356.0,372.0
1694006646.308551,2042824808.0,351.0,335.0,371.0
1694006646.360971,2042826988.0,307.0,310.0,375.0
1694006646.361498,2042829168.0,328.0,293.0,372.0
1694006646.3620284,2042831348.0,283.0,291.0,373.0
1694006646.3625503,2042833528.0,346.0,303.0,375.0
1694006646.3625503,2042835708.0,336.0,327.0,371.0
1694006646.3630779,2042837888.0,290.0,346.0,372.0
1694006646.3636012,2042840072.0,319.0,360.0,373.0
1694006646.3641067,2042842248.0,354.0,358.0,372.0
1694006646.3641207,2042844428.0,330.0,341.0,371.0
1694006646.3646414,2042846604.0,336.0,314.0,375.0
1694006646.3651474,2042848784.0,273.0,297.0,373.0
1694006646.3652086,2042850964.0,331.0,291.0,373.0
1694006646.365738,2042853144.0,354.0,298.0,375.0
1694006646.365738,2042855324.0,300.0,317.0,373.0
1694006646.3662694,2042857504.0,306.0,343.0,372.0
1694006646.36695,2042859684.0,341.0,359.0,373.0
1694006646.36695,2042861864.0,340.0,360.0,373.0
1694006646.367485,2042864044.0,342.0,345.0,373.0
1694006646.3680086,2042866224.0,328.0,320.0,373.0
1694006646.3685153,2042868404.0,304.0,300.0,374.0
1694006646.3685353,2042870584.0,350.0,289.0,371.0
1694006646.3690605,2042872760.0,316.0,291.0,374.0
1694006646.369585,2042874940.0,289.0,315.0,373.0
1694006646.369585,2042877120.0,314.0,339.0,375.0
1694006646.370115,2042879300.0,347.0,357.0,374.0
1694006646.3706439,2042881480.0,335.0,363.0,372.0
1694006646.3706439,2042883660.0,377.0,352.0,375.0
1694006646.371173,2042885840.0,297.0,328.0,373.0
1694006646.3716965,2042888020.0,323.0,305.0,375.0
1694006646.3716965,2042890200.0,333.0,293.0,374.0
1694006646.4209013,2042892380.0,329.0,288.0,373.0
1694006646.4214222,2042894560.0,319.0,310.0,372.0
1694006646.421935,2042896748.0,330.0,335.0,372.0
1694006646.4224613,2042898920.0,318.0,355.0,373.0
1694006646.4229813,2042901096.0,334.0,363.0,373.0
1694006646.4235146,2042903280.0,322.0,350.0,441.0
1694006646.4240513,2042905456.0,349.0,330.0,442.0
1694006646.4240513,2042907636.0,321.0,303.0,438.0
1694006646.4245775,2042909816.0,308.0,292.0,436.0
1694006646.4251032,2042911996.0,321.0,291.0,438.0
1694006646.425627,2042914176.0,332.0,305.0,436.0
1694006646.4261522,2042916356.0,361.0,331.0,440.0
1694006646.4261522,2042918536.0,321.0,348.0,439.0
1694006646.4266756,2042920716.0,283.0,364.0,439.0
1694006646.427201,2042922892.0,322.0,362.0,439.0
1694006646.427201,2042925076.0,321.0,331.0,439.0
1694006646.4279413,2042927256.0,363.0,309.0,436.0
1694006646.4284687,2042929432.0,336.0,297.0,440.0
1694006646.4290023,2042931612.0,274.0,293.0,440.0
1694006646.429538,2042933792.0,318.0,301.0,437.0
1694006646.430075,2042935972.0,315.0,318.0,440.0
1694006646.4306064,2042938152.0,326.0,346.0,439.0
1694006646.4306064,2042940332.0,345.0,359.0,437.0
1694006646.4311304,2042942512.0,358.0,360.0,437.0
1694006646.4316514,2042944692.0,325.0,341.0,441.0
1694006646.4316514,2042946872.0,310.0,320.0,437.0
1694006646.432167,2042949052.0,294.0,300.0,440.0
1694006646.4326804,2042951228.0,294.0,290.0,440.0
1694006646.484864,2042953412.0,307.0,296.0,438.0
1694006646.4853935,2042955588.0,331.0,316.0,436.0
1694006646.4859142,2042957768.0,330.0,342.0,437.0
1694006646.4864414,2042959948.0,318.0,356.0,438.0
1694006646.486953,2042962128.0,359.0,360.0,438.0
1694006646.486953,2042964316.0,360.0,347.0,438.0
1694006646.4874766,2042966488.0,311.0,326.0,436.0
1694006646.4880009,2042968668.0,315.0,305.0,436.0
1694006646.4885287,2042970848.0,340.0,290.0,437.0
1694006646.4885287,2042973028.0,314.0,292.0,438.0
1694006646.4892244,2042975208.0,305.0,309.0,436.0
1694006646.4897587,2042977388.0,346.0,336.0,436.0
1694006646.4902828,2042979568.0,326.0,352.0,437.0
1694006646.4902828,2042981744.0,355.0,362.0,440.0
1694006646.4908028,2042983924.0,345.0,354.0,436.0
1694006646.4913259,2042986104.0,335.0,335.0,438.0
1694006646.4913259,2042988284.0,302.0,310.0,437.0
1694006646.4918482,2042990464.0,302.0,291.0,436.0
1694006646.4923735,2042992652.0,252.0,292.0,439.0
1694006646.4928956,2042994824.0,330.0,305.0,436.0
1694006646.4928956,2042997004.0,348.0,330.0,437.0
1694006646.4934263,2042999184.0,303.0,347.0,438.0
1694006646.4939504,2043001364.0,373.0,361.0,438.0
1694006646.4939504,2043003544.0,349.0,357.0,504.0
1694006646.4944956,2043005724.0,267.0,336.0,506.0
1694006646.495019,2043007904.0,327.0,311.0,506.0
1694006646.4955425,2043010084.0,271.0,295.0,506.0
1694006646.4955425,2043012264.0,364.0,291.0,505.0
1694006646.4960675,2043014440.0,320.0,299.0,507.0
1694006646.548675,2043016620.0,341.0,319.0,503.0
1694006646.5492015,2043018800.0,275.0,346.0,505.0
1694006646.5497267,2043020980.0,320.0,357.0,504.0
1694006646.5497267,2043023160.0,354.0,360.0,509.0
1694006646.550333,2043025340.0,349.0,346.0,506.0
1694006646.550862,2043027520.0,324.0,320.0,507.0
1694006646.550862,2043029700.0,333.0,301.0,505.0
1694006646.5513873,2043031880.0,318.0,289.0,504.0
1694006646.5519097,2043034060.0,327.0,299.0,508.0
1694006646.5524154,2043036236.0,318.0,318.0,506.0
1694006646.55296,2043038416.0,311.0,343.0,504.0
1694006646.5534873,2043040596.0,307.0,358.0,507.0
1694006646.5540133,2043042776.0,342.0,358.0,506.0
1694006646.5540133,2043044956.0,339.0,341.0,509.0
1694006646.5545325,2043047144.0,313.0,319.0,506.0
1694006646.555055,2043049324.0,314.0,301.0,506.0
1694006646.555055,2043051496.0,335.0,293.0,504.0
1694006646.555577,2043053676.0,316.0,296.0,507.0
1694006646.5561025,2043055856.0,316.0,309.0,506.0
1694006646.5566263,2043058036.0,367.0,336.0,507.0
1694006646.5566263,2043060216.0,350.0,352.0,507.0
1694006646.5571475,2043062396.0,341.0,362.0,506.0
